Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2013-01-02,85.46,85.94,85.04,85.86,1214500.0,0.0,1.0,75.36553623510801,75.788839036335,74.995146284034,75.718288569464,1214500.0
2013-01-03,85.96,86.4,85.33,85.56,708900.0,0.0,1.0,75.806476653053,76.194504220844,75.250891726442,75.453724318697,708900.0
2013-01-04,85.86,86.81,85.69,86.71,973000.0,0.0,1.0,75.718288569464,76.556075363559,75.56836882736201,76.46788727997,973000.0
2013-01-07,86.38,86.72,85.74,86.63,831400.0,0.0,1.0,76.17686660412599,76.476706088329,75.612462869157,76.39733681309801,831400.0
2013-01-08,86.58,86.81,85.53,86.79,1319000.0,0.0,1.0,76.353242771304,76.556075363559,75.42726789362,76.538437746841,1319000.0
2013-01-09,86.91,88.11,86.62,87.96,1431300.0,0.0,1.0,76.64426344714799,77.70252045021499,76.38851800473999,77.570238324831,1431300.0
2013-01-10,88.25,88.25,87.16,87.88,673700.0,0.0,1.0,77.825983767239,77.825983767239,76.86473365612,77.49968785796,673700.0
2013-01-11,88.06,88.4,87.45,88.37,747500.0,0.0,1.0,77.65842640841998,77.95826589262299,77.12047909852801,77.93180946754599,747500.0
2013-01-14,88.24,88.4,87.66,87.99,534800.0,0.0,1.0,77.81716495888,77.95826589262299,77.305674074065,77.596694749908,534800.0
2013-01-15,87.59,88.0,87.32,87.7,475500.0,0.0,1.0,77.243942415552,77.605513558267,77.005834589862,77.3409493075,475500.0
2013-01-16,87.3,87.81,86.68,87.29,693900.0,0.0,1.0,76.988196973144,77.43795619944801,76.441430854893,76.979378164785,693900.0
2013-01-17,87.66,88.96,87.48,88.42,843800.0,0.0,1.0,77.305674074065,78.452119160721,77.146935523604,77.975903509341,843800.0
2013-01-18,88.57,88.86,87.79,88.69,1161400.0,0.0,1.0,78.108185634724,78.363931077132,77.42031858273,78.214011335031,1161400.0
2013-01-22,88.74,89.61,88.28,89.4,1042100.0,0.0,1.0,78.258105376825,79.025341704049,77.852440192316,78.840146728512,1042100.0
2013-01-23,89.45,89.99,87.58,88.44,1958900.0,0.0,1.0,78.884240770307,79.360456421687,77.235123607193,77.99354112605799,1958900.0
2013-01-24,88.08,88.69,87.35,88.23,1176800.0,0.0,1.0,77.67606402513799,78.214011335031,77.032291014939,77.808346150522,1176800.0
2013-01-25,88.5,88.73,87.94,88.36,1024200.0,0.0,1.0,78.04645397621199,78.24928656846599,77.552600708114,77.92299065918701,1024200.0
2013-01-28,88.33,88.42,87.67,88.01,951400.0,0.0,1.0,77.89653423410999,77.975903509341,77.314492882423,77.614332366626,951400.0
2013-01-29,88.14,89.15,87.985,88.88,1014800.0,0.0,1.0,77.72897687529101,78.61967651954001,77.592285345729,78.38156869385,1014800.0
2013-01-30,88.7,88.96,87.88,87.99,681800.0,0.0,1.0,78.22283014339001,78.452119160721,77.49968785796,77.596694749908,681800.0
2013-01-31,87.72,88.2,87.37,87.43,1096400.0,0.0,1.0,77.358586924218,77.781889725445,77.049928631657,77.10284148181,1096400.0
2013-02-01,88.15,88.98,88.05,88.73,888400.0,0.0,1.0,77.73779568364999,78.469756777439,77.649607600061,78.24928656846599,888400.0
2013-02-04,88.14,88.35,87.0825,87.14,796700.0,0.0,1.0,77.72897687529101,77.914171850828,76.796387891338,76.847096039402,796700.0
2013-02-05,87.62,88.12,87.4,87.49,819700.0,0.0,1.0,77.270398840629,77.711339258574,77.076385056733,77.155754331963,819700.0
2013-02-06,87.31,87.65,86.96,87.5,1012000.0,0.0,1.0,76.997015781503,77.296855265706,76.688357488942,77.164573140322,1012000.0
2013-02-07,87.66,87.66,86.77,87.36,610600.0,0.0,1.0,77.305674074065,77.305674074065,76.52080013012299,77.041109823298,610600.0
2013-02-08,87.55,88.49,87.33,88.35,782000.0,0.0,1.0,77.20866718211701,78.037635167853,77.014653398221,77.914171850828,782000.0
2013-02-11,88.47,88.74,88.11,88.42,744600.0,0.0,1.0,78.01999755113499,78.258105376825,77.70252045021499,77.975903509341,744600.0
2013-02-12,88.43,88.88,87.79,88.83,929100.0,0.0,1.0,77.98472231769901,78.38156869385,77.42031858273,78.337474652055,929100.0
2013-02-13,88.94,89.05,88.35,88.78,856600.0,0.0,1.0,78.434481544003,78.531488435951,77.914171850828,78.293380610261,856600.0
2013-02-14,88.49,88.8664,88.03,88.69,660900.0,0.0,1.0,78.037635167853,78.369575114482,77.631969983344,78.214011335031,660900.0
2013-02-15,88.71,88.8,87.96,88.23,800400.0,0.0,1.0,78.231648951748,78.31101822697799,77.570238324831,77.808346150522,800400.0
2013-02-19,88.63,89.13,88.18,88.7,558900.0,0.0,1.0,78.161098484877,78.602038902822,77.76425210872699,78.22283014339001,558900.0
2013-02-20,88.64,88.8,87.55,87.61,1276000.0,0.0,1.0,78.169917293236,78.31101822697799,77.20866718211701,77.26158003226999,1276000.0
2013-02-21,87.21,87.75,85.0,85.67,2002900.0,0.0,1.0,76.908827697914,77.385043349295,74.959871050599,75.550731210645,2002900.0
