Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2013-01-02,86.58,86.83,82.95,84.21,4172900.0,0.0,1.0,85.637543067629,85.884821720515,82.047057027718,83.293341438266,4172900.0
2013-01-03,84.21,86.7,83.82,85.92,2738200.0,0.0,1.0,83.293341438266,85.756236821014,82.907586739763,84.984727424009,2738200.0
2013-01-04,85.95,86.24,85.21,85.3,1414400.0,0.0,1.0,85.014400862355,85.301244099703,84.282456049811,84.37147636485,1414400.0
2013-01-07,85.01,85.86,84.87,85.66,1016200.0,0.0,1.0,84.084633127502,84.925380547316,83.946157081886,84.727557625007,1016200.0
2013-01-08,85.66,86.68,85.41,86.68,987300.0,0.0,1.0,84.727557625007,85.736454528784,84.480278972121,85.736454528784,987300.0
2013-01-09,86.85,87.64,86.62,87.46,893900.0,0.0,1.0,85.90460401274599,86.686004555867,85.677107652091,86.507963925789,893900.0
2013-01-10,87.65,88.33,87.25,87.99,1103300.0,0.0,1.0,86.69589570198299,87.36849363783399,86.300249857365,87.03219466990801,1103300.0
2013-01-11,86.82,87.03,83.5,83.71,2979700.0,0.0,1.0,85.8749305744,86.08264464282499,82.591070064068,82.798784132493,2979700.0
2013-01-14,83.5,84.48,83.18,84.1,1478700.0,0.0,1.0,82.591070064068,83.56040238338299,82.274553388374,83.184538830996,1478700.0
2013-01-15,83.84,85.99,83.82,85.25,1846300.0,0.0,1.0,82.927369031994,85.053965446817,82.907586739763,84.322020634273,1846300.0
2013-01-16,85.36,85.58,84.29,84.54,1292300.0,0.0,1.0,84.430823241543,84.648428456083,83.372470607189,83.61974926007599,1292300.0
2013-01-17,84.87,85.05,84.23,84.57,1412500.0,0.0,1.0,83.946157081886,84.124197711964,83.313123730497,83.649422698422,1412500.0
2013-01-18,84.8,85.78,84.4,85.48,1281800.0,0.0,1.0,83.87691905907799,84.846251378392,83.481273214459,84.549516994929,1281800.0
2013-01-22,85.47,85.47,84.66,85.26,1614500.0,0.0,1.0,84.539625848813,84.539625848813,83.738443013461,84.331911780389,1614500.0
2013-01-23,85.08,85.81,84.75,85.73,1327500.0,0.0,1.0,84.15387115031,84.875924816739,83.8274633285,84.796795647815,1327500.0
2013-01-24,86.99,87.06,85.9,86.43,874500.0,0.0,1.0,86.043080058363,86.112318081171,84.964945131778,85.489175875897,874500.0
2013-01-25,86.47,86.6,83.76,84.27,2459500.0,0.0,1.0,85.528740460359,85.65732535986,82.84823986306999,83.352688314958,2459500.0
2013-01-28,84.22,84.72,83.68,84.26,1292200.0,0.0,1.0,83.30323258438099,83.797789890154,82.76911069414601,83.342797168843,1292200.0
2013-01-29,84.81,86.04,84.01,85.84,1474600.0,0.0,1.0,83.886810205193,85.103421177394,83.095518515956,84.905598255085,1474600.0
2013-01-30,85.55,85.88,85.23,85.88,1612800.0,0.0,1.0,84.618755017737,84.94516283954701,84.302238342042,84.94516283954701,1612800.0
2013-01-31,85.28,86.85,85.01,86.39,1492900.0,0.0,1.0,84.35169407261999,85.90460401274599,84.084633127502,85.449611291435,1492900.0
2013-02-01,86.62,87.97,86.18,87.88,1396600.0,0.0,1.0,85.677107652091,87.01241237767799,85.241897223011,86.923392062638,1396600.0
2013-02-04,86.76,87.92,86.2,86.65,1149200.0,0.0,1.0,85.815583697707,86.96295664709999,85.26167951524201,85.706781090437,1149200.0
2013-02-05,86.29,87.0,85.97,86.54,1143200.0,0.0,1.0,85.350699830281,86.052971204478,85.034183154586,85.597978483167,1143200.0
2013-02-06,86.41,87.07,86.07,87.07,907500.0,0.0,1.0,85.469393583666,86.12220922728599,85.133094615741,86.12220922728599,907500.0
2013-02-07,87.08,87.13,85.99,87.13,759100.0,0.0,1.0,86.13210037340201,86.18155610397899,85.053965446817,86.18155610397899,759100.0
2013-02-08,87.26,87.82,86.79,87.45,622300.0,0.0,1.0,86.31014100348,86.86404518594601,85.845257136054,86.49807277967399,622300.0
2013-02-11,87.13,87.54,86.35,86.66,843500.0,0.0,1.0,86.18155610397899,86.587093094713,85.410046706973,85.716672236553,843500.0
2013-02-12,86.73,86.73,85.65,85.78,790500.0,0.0,1.0,85.785910259361,85.785910259361,84.717666478891,84.846251378392,790500.0
2013-02-13,86.04,86.825,85.02,86.73,721800.0,0.0,1.0,85.103421177394,85.879876147458,84.094524273618,85.785910259361,721800.0
2013-02-14,86.23,87.44,85.0,86.49,786400.0,0.0,1.0,85.291352953588,86.488181633558,84.07474198138699,85.54852275259,786400.0
2013-02-15,86.28,86.37,85.03,85.24,1280600.0,0.0,1.0,85.340808684165,85.42982899920399,84.104415419733,84.31212948815799,1280600.0
2013-02-19,87.4,87.7,84.39,84.81,2054800.0,0.0,1.0,86.44861704909701,86.74535143256,83.471382068344,83.886810205193,2054800.0
2013-02-20,84.52,85.01,82.93,83.1,1285300.0,0.0,1.0,83.599966967845,84.084633127502,82.027274735487,82.19542421945,1285300.0
2013-02-21,82.7,84.03,82.02,83.75,2093400.0,0.0,1.0,81.799778374832,83.115300808187,81.12718043898,82.83834871695501,2093400.0
2013-02-22,83.72,83.95,82.44,83.44,1292500.0,0.0,1.0,82.80867527860799,83.036171639264,81.54260857583,82.53172318737501,1292500.0
