Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
2013-01-02,44.03,44.22,43.6,43.94,1086700.0,0.0,1.0,20.709652876881,20.799019991271,20.507400986418,20.667321085853,2173400.0
2013-01-03,44.03,44.82,43.323,44.76,1301300.0,0.0,1.0,20.709652876881,21.081231931451,20.377113140702,21.053010737433,2602600.0
2013-01-04,44.75,45.5,44.685,45.38,607500.0,0.0,1.0,21.048307205097,21.401072130322,21.017734244910002,21.344629742286,1215000.0
2013-01-07,45.36,46.89,45.36,46.35,1040100.0,0.0,1.0,21.335222677613,22.054863125071996,21.335222677613,21.800872378910004,2080200.0
2013-01-08,46.29,47.11,45.91,46.0,874000.0,0.0,1.0,21.772651184892002,22.158340836472,21.593916956111002,21.636248747137998,1748000.0
2013-01-09,46.16,46.49,46.06,46.31,534600.0,0.0,1.0,21.711505264520003,21.866721831619,21.664469941156,21.782058249565,1069200.0
2013-01-10,46.51,46.74,45.94,45.97,517600.0,0.0,1.0,21.876128896291,21.984310140027,21.608027553120003,21.622138150129,1035200.0
2013-01-11,46.17,46.86,46.0,46.84,710600.0,0.0,1.0,21.716208796855998,22.040752528063003,21.636248747137998,22.031345463389997,1421200.0
2013-01-14,46.85,46.94,46.17,46.43,504400.0,0.0,1.0,22.036048995727,22.078380786753996,21.716208796855998,21.838500637600998,1008800.0
2013-01-15,46.45,46.98,45.81,46.7,430400.0,0.0,1.0,21.847907702273,22.097194916099,21.546881632747997,21.965496010682003,860800.0
2013-01-16,46.71,47.141999999999996,46.3975,46.98,530100.0,0.0,1.0,21.970199543017998,22.173392139948,21.823214157508,22.097194916099,1060200.0
2013-01-17,47.24,47.37,46.79,47.04,646900.0,0.0,1.0,22.219486756844002,22.280632677216,22.007827801709,22.125416110117,1293800.0
2013-01-18,46.96,47.04,46.35,46.64,629400.0,0.0,1.0,22.087787851426,22.125416110117,21.800872378910004,21.937274816664,1258800.0
2013-01-22,46.78,47.41,46.39,47.18,866900.0,0.0,1.0,22.003124269372,22.299446806562,21.819686508255,22.191265562826,1733800.0
2013-01-23,47.41,47.41,46.44,46.65,644400.0,0.0,1.0,22.299446806562,22.299446806562,21.843204169937,21.941978349,1288800.0
2013-01-24,46.75,47.83,45.71,46.39,864900.0,0.0,1.0,21.989013672363,22.496995164688002,21.499846309385,21.819686508255,1729800.0
2013-01-25,46.38,46.8999,45.45,46.61,944100.0,0.0,1.0,21.814982975918998,22.059519622085,21.37755446864,21.923164219655,1888200.0
2013-01-28,46.77,47.52,46.54,47.07,843700.0,0.0,1.0,21.998420737036,22.351185662261,21.890239493299998,22.139526707126002,1687400.0
2013-01-29,46.69,46.99,45.95,46.36,656300.0,0.0,1.0,21.960792478345,22.101898448435,21.612731085457,21.805575911246,1312600.0
2013-01-30,46.36,46.57,45.88,46.06,431400.0,0.0,1.0,21.805575911246,21.904350090309,21.579806359102,21.664469941156,862800.0
2013-01-31,46.13,46.5,45.82,46.13,485400.0,0.0,1.0,21.697394667511002,21.871425363955,21.551585165084,21.697394667511002,970800.0
2013-02-01,46.31,47.11,46.27,46.57,742400.0,0.0,1.0,21.782058249565,22.158340836472,21.763244120219003,21.904350090309,1484800.0
2013-02-04,46.11,46.68,45.77,46.51,642700.0,0.0,1.0,21.687987602838,21.956088946009,21.528067503403,21.876128896291,1285400.0
2013-02-05,46.65,47.43,46.52,46.86,476300.0,0.0,1.0,21.941978349,22.308853871234003,21.880832428628,22.040752528063003,952600.0
2013-02-06,46.58,47.575,46.58,47.42,485000.0,0.0,1.0,21.909053622646,22.377055090111,21.909053622646,22.304150338898,970000.0
2013-02-07,47.19,48.02,47.11,47.8,587200.0,0.0,1.0,22.195969095162,22.586362279078003,22.158340836472,22.482884567679,1174400.0
2013-02-08,47.99,48.87,47.88,48.67,506300.0,0.0,1.0,22.572251682069002,22.986162527666,22.520512826369,22.892091880939997,1012600.0
2013-02-11,48.82,49.206,48.24,48.8,562500.0,0.0,1.0,22.962644865985,23.144201214166998,22.689839990477,22.953237801312,1125000.0
2013-02-12,48.81,49.1199,48.54,48.86,640100.0,0.0,1.0,22.957941333647998,23.103703800751,22.830945960567004,22.98145899533,1280200.0
2013-02-13,48.88,49.52,48.77,49.52,573400.0,0.0,1.0,22.990866060003,23.291892129527998,22.939127204303002,23.291892129527998,1146800.0
2013-02-14,49.33,49.36,48.3,48.71,603000.0,0.0,1.0,23.202525015138,23.216635612147,22.718061184495,22.910906010285,1206000.0
2013-02-15,48.93,49.77,48.885,48.98,634900.0,0.0,1.0,23.014383721684,23.409480437936,22.993217826170998,23.037901383366,1269800.0
2013-02-19,48.92,50.32,48.6401,50.3,708100.0,0.0,1.0,23.009680189348,23.668174716434997,22.878028319253996,23.658767651762,1416200.0
2013-02-20,50.21,50.67,49.16,49.25,517100.0,0.0,1.0,23.616435860735002,23.832798348207003,23.122564965420004,23.164896756447,1034200.0
2013-02-21,49.61,49.95,49.138000000000005,49.64,596200.0,0.0,1.0,23.334223920555,23.49414401999,23.11221719428,23.348334517564002,1192400.0
2013-02-22,49.93,50.81,49.8,50.8,630500.0,0.0,1.0,23.484736955318,23.898647800914997,23.423591034945,23.893944268579002,1261000.0
2013-02-25,50.95,51.52,49.51,49.55,726100.0,0.0,1.0,23.964497253624,24.232598596795,23.287188597192003,23.306002726537,1452200.0
2013-02-26,49.86,50.2,49.1,49.99,926700.0,0.0,1.0,23.451812228963,23.611732328399,23.094343771402002,23.512958149336,1853400.0
2013-02-27,49.84,51.7899,49.84,51.44,780300.0,0.0,1.0,23.442405164291,24.359546934553,23.442405164291,24.194970338104,1560600.0
2013-02-28,51.5,51.96,51.29,51.55,931200.0,0.0,1.0,24.223191532122,24.439554019594002,24.124417353059002,24.246709193804,1862400.0
2013-03-01,51.36,52.72,51.31,52.4,847500.0,0.0,1.0,24.157342079414,24.797022477155,24.133824417732,24.646509442392002,1695000.0
2013-03-04,52.52,54.62,52.09,54.53,1248700.0,0.0,1.0,24.702951830428,25.690693621058998,24.500699939966,25.648361830032,2497400.0
2013-03-05,54.79,56.24,54.59,55.85,1291900.0,0.0,1.0,25.770653670776,26.452665859545004,25.676583024050004,26.269228098428,2583800.0
2013-03-06,56.17,56.54,55.28,55.68,962200.0,0.0,1.0,26.419741133189998,26.593771829635,26.001126755257,26.18926804871,1924400.0
2013-03-07,55.8,56.05,55.3301,56.03,512400.0,0.0,1.0,26.245710436746002,26.363298745154,26.024691452262,26.353891680482,1024800.0
2013-03-08,56.6,57.56,56.43,57.5,908800.0,0.0,1.0,26.621993023653,27.073532127940997,26.542032973934997,27.045310933923002,1817600.0
2013-03-11,57.12,57.45,56.77,57.11,599000.0,0.0,1.0,26.866576705142002,27.021793272241002,26.701953073371,26.861873172806,1198000.0
2013-03-12,56.98,57.42,56.74,57.03,613900.0,0.0,1.0,26.800727252434,27.007682675232,26.687842476362,26.824244914115,1227800.0
2013-03-13,57.43,59.88,57.43,59.46,1151200.0,0.0,1.0,27.012386207568998,28.164751629970997,27.012386207568998,27.967203271845,2302400.0
2013-03-14,59.51,59.76,59.0,59.55,845000.0,0.0,1.0,27.990720933526,28.108309241935,27.750840784373,28.009535062872,1690000.0
2013-03-15,59.53,59.75,58.8402,59.24,942600.0,0.0,1.0,28.000127998199,28.103605709597996,27.675678337639,27.863725560444998,1885200.0
2013-03-18,58.83,60.79,58.12,60.58,591300.0,0.0,1.0,27.670880734655,28.592773072577,27.336929938776002,28.493998893514,1182600.0
2013-03-19,60.85,61.63,60.05,60.92,649600.0,0.0,1.0,28.620994266595,28.987869788829002,28.244711679688002,28.653918992949,1299200.0
2013-03-20,61.35,63.06,60.94,63.0,952900.0,0.0,1.0,28.856170883412,29.660474912925,28.663326057621997,29.632253718907,1905800.0
2013-03-21,62.71,63.28,61.45,61.85,611900.0,0.0,1.0,29.495851281153,29.763952624324002,28.903206206774996,29.091347500228,1223800.0
2013-03-22,62.13,62.99,61.94,62.85,521100.0,0.0,1.0,29.223046405646,29.627550186571003,29.133679291255003,29.561700733862,1042200.0
2013-03-25,63.17,63.62,62.04,62.32,692600.0,0.0,1.0,29.712213768625002,29.92387272376,29.180714614619003,29.312413520036003,1385200.0
2013-03-26,62.6,63.48,62.32,62.79,733100.0,0.0,1.0,29.444112425454,29.858023271051003,29.312413520036003,29.533479539844,1466200.0
2013-03-27,62.38,63.49,62.04,63.29,367800.0,0.0,1.0,29.340634714053998,29.862726803386998,29.180714614619003,29.768656156661,735600.0
2013-03-28,63.63,64.55,63.63,63.96,622900.0,0.0,1.0,29.928576256096,30.361301231039,29.928576256096,30.083792823195,1245800.0
2013-04-01,63.75,64.5,63.34,63.6,682400.0,0.0,1.0,29.985018644131998,30.337783569357,29.792173818342,29.914465659087,1364800.0
2013-04-02,62.97,63.12,58.83,59.26,1968800.0,0.0,1.0,29.618143121897997,29.688696106943002,27.670880734655,27.873132625117996,3937600.0
2013-04-03,59.47,60.3,57.26,57.82,1410000.0,0.0,1.0,27.971906804181,28.362299988097,26.932426157851,27.195823968686,2820000.0
2013-04-04,57.66,59.91,57.52,59.87,719200.0,0.0,1.0,27.120567451304,28.178862226979998,27.054717998596,28.160048097634,1438400.0
2013-04-05,58.46,59.42,56.71,59.37,572400.0,0.0,1.0,27.496850038211,27.948389142499,26.673731879353,27.924871480818,1144800.0
2013-04-08,59.54,60.26,58.93,60.21,665000.0,0.0,1.0,28.004831530535,28.343485858751002,27.717916058019,28.319968197070004,1330000.0
2013-04-09,60.73,60.84,58.9,59.05,608600.0,0.0,1.0,28.564551878558998,28.616290734259,27.70380546101,27.774358446055004,1217200.0
2013-04-10,59.06,59.95,58.92,59.7,783300.0,0.0,1.0,27.779061978391,28.197676356325,27.713212525682,28.080088047917,1566600.0
2013-04-11,59.63,60.41,59.12,59.38,644500.0,0.0,1.0,28.047163321562,28.414038843796,27.807283172409,27.929575013154,1289000.0
2013-04-12,59.1,59.96,58.64,59.14,595600.0,0.0,1.0,27.797876107736002,28.202379888661,27.581513620265003,27.816690237082,1191200.0
2013-04-15,59.06,59.715,56.35,56.63,1128700.0,0.0,1.0,27.779061978391,28.087143346420998,26.504404715245,26.636103620662,2257400.0
2013-04-16,58.25,61.35,57.83,61.12,1830300.0,0.0,1.0,27.398075859148,28.856170883412,27.200527501022002,28.747989639676,3660600.0
2013-04-17,60.81,60.86,59.0,59.84,1060800.0,0.0,1.0,28.60218013725,28.625697798930997,27.750840784373,28.145937500625,2121600.0
2013-04-18,59.81,59.935,58.48,58.71,742700.0,0.0,1.0,28.131826903616,28.19062105782,27.506257102884003,27.614438346619,1485400.0
2013-04-19,58.81,60.8,58.14,60.35,807900.0,0.0,1.0,27.661473669983,28.597476604913002,27.346337003448,28.385817649777998,1615800.0
2013-04-22,60.35,60.45,58.64,59.58,697300.0,0.0,1.0,28.385817649777998,28.432852973141998,27.581513620265003,28.023645659881,1394600.0
2013-04-23,59.69,61.69,59.26,61.14,864200.0,0.0,1.0,28.07538451558,29.016090982847,27.873132625117996,28.757396704349,1728400.0
2013-04-24,61.05,61.25,60.03,60.88,687200.0,0.0,1.0,28.715064913322,28.809135560048,28.235304615016,28.635104863604003,1374400.0
2013-04-25,61.29,62.13,60.11,60.24,734300.0,0.0,1.0,28.827949689394003,29.223046405646,28.272932873706,28.334078794078998,1468600.0
2013-04-26,60.42,61.23,59.85,60.66,676000.0,0.0,1.0,28.418742376132997,28.799728495376,28.150641032962,28.531627152205,1352000.0
2013-04-29,60.68,61.55,60.68,61.16,566000.0,0.0,1.0,28.541034216876998,28.950241530138,28.541034216876998,28.766803769021,1132000.0
2013-04-30,61.22,61.784,60.5835,61.64,619200.0,0.0,1.0,28.795024963038998,29.060304186809002,28.495645129832,28.992573321165,1238400.0
2013-05-01,61.64,61.97,59.36,59.73,825600.0,0.0,1.0,28.992573321165,29.147789888263997,27.920167948481,28.094198644926,1651200.0
2013-05-02,60.1,60.85,59.57,60.7,485300.0,0.0,1.0,28.268229341370002,28.620994266595,28.018942127543998,28.55044128155,970600.0
2013-05-03,61.34,62.85,61.1301,62.73,798400.0,0.0,1.0,28.851467351075,29.561700733862,28.752740207336,29.505258345826,1596800.0
2013-05-06,63.0,66.48,62.76,66.15,1626400.0,0.0,1.0,29.632253718907,31.269082971950997,29.519368942835,31.113866404852,3252800.0
2013-05-07,66.48,67.65899999999999,66.3,67.47,1130600.0,0.0,1.0,31.269082971950997,31.823629434405,31.184419389897,31.734732673248,2261200.0
2013-05-08,67.47,68.0,66.77,67.33,912800.0,0.0,1.0,31.734732673248,31.984019887074,31.405485409705,31.668883220540003,1825600.0
2013-05-09,67.44,67.8,65.71,65.83,603400.0,0.0,1.0,31.720622076239,31.889949240347,30.906910982054,30.963353370090005,1206800.0
2013-05-10,66.16,66.937,65.9,66.15,619000.0,0.0,1.0,31.118569937189,31.484034399722,30.996278096444,31.113866404852,1238000.0
2013-05-13,65.22,66.65,65.1,65.92,860200.0,0.0,1.0,30.676437897573,31.349043021669,30.619995509537002,31.005685161117,1720400.0
2013-05-14,65.83,66.376,64.51100000000001,65.47,908000.0,0.0,1.0,30.963353370090005,31.220166235653,30.342957454927,30.794026205982,1816000.0
2013-05-15,65.18,67.9399,65.1521,65.91,1091100.0,0.0,1.0,30.657623768228003,31.955751657733003,30.644500913009,31.000981628779996,2182200.0
2013-05-16,65.92,66.29,63.63,63.95,909900.0,0.0,1.0,31.005685161117,31.179715857561003,29.928576256096,30.079089290859,1819800.0
2013-05-17,64.15,65.56,64.141,65.21,958700.0,0.0,1.0,30.173159937585,30.836357997009,30.168926758483,30.671734365237004,1917400.0
2013-05-20,65.22,65.81,59.23,59.73,3130200.0,0.0,1.0,30.676437897573,30.953946305417,27.859022028109003,28.094198644926,6260400.0
2013-05-21,59.25,59.7,55.93,58.54,2916600.0,0.0,1.0,27.868429092782,28.080088047917,26.306856357118,27.534478296901998,5833200.0
2013-05-22,58.6,59.75,57.18,57.56,1192900.0,0.0,1.0,27.56269949092,28.103605709597996,26.89479789916,27.073532127940997,2385800.0
2013-05-23,56.9,59.38,56.71,59.16,1391500.0,0.0,1.0,26.763098993743,27.929575013154,26.673731879353,27.826097301753997,2783000.0
2013-05-24,58.26,58.7,57.22,58.63,612400.0,0.0,1.0,27.402779391484,27.609734814282998,26.913612028505998,27.576810087929,1224800.0
2013-05-28,59.27,59.41,56.0,56.19,1408700.0,0.0,1.0,27.877836157454,27.943685610163,26.339781083473,26.429148197863,2817400.0
2013-05-29,55.87,56.62,55.15,55.95,1109200.0,0.0,1.0,26.2786351631,26.631400088326,25.939980834884,26.316263421791,2218400.0
2013-05-30,55.91,56.858000000000004,55.906000000000006,56.24,630000.0,0.0,1.0,26.297449292445997,26.743344157929997,26.295567879510997,26.452665859545004,1260000.0
2013-05-31,56.05,58.27,55.76,56.82,967100.0,0.0,1.0,26.363298745154,27.407482923821,26.226896307401,26.725470735052,1934200.0
2013-06-03,56.95,57.67,55.63,56.42,1353000.0,0.0,1.0,26.786616655425,27.125270983641,26.165750387027998,26.537329441599002,2706000.0
2013-06-04,56.58,57.835,56.02,56.51,756500.0,0.0,1.0,26.61258595898,27.20287926719,26.349188148145,26.579661232626,1513000.0
2013-06-05,56.28,56.51,54.701,54.95,715400.0,0.0,1.0,26.47147998889,26.579661232626,25.728792232982997,25.845910188158,1430800.0
2013-06-06,54.85,55.73,53.46,54.79,817500.0,0.0,1.0,25.798874864794,26.212785710391998,25.145083870043997,25.770653670776,1635000.0
2013-06-07,55.4,57.61,55.04,57.41,864900.0,0.0,1.0,26.057569143292998,27.097049789622996,25.888241979185,27.002979142896,1729800.0
2013-06-10,57.4,58.24,56.07,56.25,600500.0,0.0,1.0,26.998275610560004,27.393372326812,26.372705809827,26.457369391881,1201000.0
2013-06-11,55.33,56.73,54.47,56.27,884300.0,0.0,1.0,26.024644416938,26.683138944025,25.620140636014,26.466776456553998,1768600.0
2013-06-12,56.76,57.39,56.04,56.4,605000.0,0.0,1.0,26.697249541034,26.993572078223,26.358595212818,26.527922376925996,1210000.0
2013-06-13,56.4,57.3,55.9,56.93,498300.0,0.0,1.0,26.527922376925996,26.951240287196,26.292745760109,26.777209590752,996600.0
2013-06-14,56.93,57.72,55.73,56.02,496700.0,0.0,1.0,26.777209590752,27.148788645322,26.212785710391998,26.349188148145,993400.0
2013-06-17,56.46,56.72,54.72,55.33,495300.0,0.0,1.0,26.556143570944,26.678435411689,25.737728944422003,26.024644416938,990600.0
2013-06-18,55.47,56.5,54.83,56.28,467600.0,0.0,1.0,26.090493869647002,26.57495770029,25.789467800121997,26.47147998889,935200.0
2013-06-19,56.1,56.31,54.81,54.83,675500.0,0.0,1.0,26.386816406836,26.485590585899,25.780060735449,25.789467800121997,1351000.0
2013-06-20,54.34,54.34,53.15,53.56,663700.0,0.0,1.0,25.558994715641,25.558994715641,24.999274367618,25.192119193407002,1327400.0
2013-06-21,53.91,53.927,50.96,52.15,1384600.0,0.0,1.0,25.356742825179,25.364738830151,23.969200785960002,24.528921133984,2769200.0
2013-06-24,51.04,51.495,50.305,50.96,864400.0,0.0,1.0,24.006829044651,24.220839765953997,23.661119417929996,23.969200785960002,1728800.0
2013-06-25,51.35,51.71,50.86,51.19,902100.0,0.0,1.0,24.152638547076997,24.321965711185,23.922165462596997,24.077382029696,1804200.0
2013-06-26,51.73,51.74,50.39,50.42,775200.0,0.0,1.0,24.331372775858,24.336076308194,23.701099442789,23.715210039798002,1550400.0
2013-06-27,50.88,52.13,50.52,52.09,1185900.0,0.0,1.0,23.931572527270003,24.519514069311,23.762245363162,24.500699939966,2371800.0
2013-06-28,52.05,52.9,51.46,52.0,6656600.0,0.0,1.0,24.481885810620998,24.881686059209,24.204377402777,24.458368148938998,13313200.0
2013-07-01,52.2,53.865,52.08,52.85,959500.0,0.0,1.0,24.552438795666,25.335576929665,24.49599640763,24.858168397527,1919000.0
2013-07-02,52.89,53.07,51.84,51.95,999800.0,0.0,1.0,24.876982526873004,24.961646108927003,24.383111631558,24.434850487257,1999600.0
2013-07-03,51.29,52.3043,51.1601,51.82,574800.0,0.0,1.0,24.124417353059002,24.601496637933998,24.06331846801,24.373704566885,1149600.0
2013-07-05,52.5,52.5765,51.71,52.28,306200.0,0.0,1.0,24.693544765756002,24.729526788129,24.321965711185,24.590067054356,612400.0
2013-07-08,52.4,52.8,51.9,51.95,939600.0,0.0,1.0,24.646509442392002,24.834650735846,24.411332825576,24.434850487257,1879200.0
