Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA
2013-01-02,84.31983496,28.79665469,29.37511873,13.69,61.87094825,10.44500239,38.34,2.53,71.83204863,9.544319289,43.6814263,134.5269072,48.14126679,28.85490428,75.71828857,42.16,20.66732109,59.36825456,59.98023961,100.05,28.4,,83.29334144,147.6662003,18.99647772,37.62591892,362.7447583,,26.57314379,257.31,25.79207817,36.32482263,36.16172093,54.84705254,34.19515427,72.6878435,34.02284749,57.8342141,40.20931506,37.44641346,80.31491088,32.62221694,73.14699205,38.71523565,,70.05,56.0822475,54.24867607,15.25379708,75.41536909
2013-01-03,84.22197484,29.8928144,29.13255653,13.45,61.6469729,10.50703301,37.75,2.49,71.83204863,9.492259366,42.7558523,133.5891594,46.92148622,28.95825279,75.45372432,40.95,21.05301074,58.98046813,60.27746577,98.48,29.17,,84.98472742,148.8551391,19.00489441,38.00985687,362.9554086,,26.58947639,258.48,25.68502293,35.49335316,36.13686751,55.08044426,33.91394412,70.91317509,34.12133468,57.73676061,40.12610425,37.27201878,79.81040892,32.2053349,73.40665137,38.09051253,,69.77,54.25027651,53.94640241,15.01534583,76.42414539
2013-01-04,84.84472104,29.71311609,28.76520026,13.41,61.98741542,10.65972377,38.13,2.59,72.95179225,9.717852367,42.95418958,136.7715164,46.3338547,29.53011455,76.46788728,40.43,21.34462974,59.67294389,60.83794939,97.62,29.31,,84.37147636,149.7072119,19.11431143,38.57662241,370.1275483,,26.57314379,259.15,25.68502293,38.27357921,36.07887621,55.64992003,34.02642818,70.84880887,34.14819482,58.42779442,40.39422799,37.70800548,80.1617585,32.07595772,75.27235167,37.41299591,,70.5,54.58168835,53.96529452,15.17824817,77.71313733
2013-01-07,84.95147753,29.95570881,28.82308062,13.2495,61.71864501,10.66926694,37.94,2.67,72.70406136,9.414169481,43.59642461,136.9710372,46.15578455,29.31652762,76.39733681,40.77,21.80087238,59.96840021,61.10969902,97.31,28.94,,84.72755763,152.9867015,18.97543598,38.15611895,368.512563,,26.50781338,268.4592,25.36385721,38.55939684,35.92975571,55.88331175,33.67960233,70.76605232,33.56622506,57.80763587,40.52366703,37.3882819,79.75635513,32.11908345,75.25311765,37.52738183,,70.49,54.99595315,53.6535748,15.01062403,75.05108876
2013-01-08,84.9603739,29.96469373,28.19576459,13.21,62.07700556,10.48794666,38.14,2.67,71.5149531,9.414169481,42.10417264,136.8213966,46.68999502,29.082271,76.53843775,40.14,21.63624875,58.87890502,60.88890244,97.49,28.2504,,85.73645453,153.7793273,18.97122763,38.23839136,367.785318,,26.24649174,266.38,25.47914747,39.39086632,35.74749732,56.20072448,33.41713952,71.05110268,33.42297096,56.68249108,40.46819316,37.33983893,79.41401451,31.95616403,75.34928777,37.14022947,,71.08,55.29974733,53.48354587,15.29629334,74.64010582
2013-01-09,85.76994396,30.16236187,28.35468465,12.84,62.51599723,10.4402308,38.66,2.63,71.73295628,9.45755275,42.67340435,137.8190006,46.74341606,29.86771968,77.57023832,39.7,21.78205825,59.20206037,61.22009731,100.31,27.3,,86.50796393,154.136009,19.06381127,38.60404655,370.2017774,,26.05050052,266.35,25.59443773,39.31291605,35.75578179,56.25673849,33.52024991,71.47408065,33.50355139,56.93941391,40.46819316,37.54329939,79.88248062,32.34908733,75.01269235,37.04344139,,72.13,57.12251243,53.64412875,15.1971354,74.35054966
2013-01-10,86.19696992,30.41393951,28.43832678,12.8,61.9694974,10.43068763,38.62,2.62,71.10867444,9.622409175,43.41340559,138.4175631,47.51802125,30.08819651,77.49968786,39.5,21.62213815,59.24822542,61.07573032,102.57,26.89,,87.03219467,153.4028301,19.22793679,38.92399484,371.8879826,,26.7038046,265.34,25.92383847,39.33889948,36.07887621,56.75152892,33.55774459,72.33842692,33.67366563,57.58615068,40.57914091,37.58205376,79.10770975,32.51200674,74.68571395,37.49218616,,72.26,57.29742424,54.86266945,15.32226328,75.38734753
2013-01-11,85.65429109,30.10845238,28.64743213,12.25,62.60558736,10.99373481,38.09,2.67,71.63386392,9.639762482,43.19520009,139.3154067,47.1262669,29.92283889,77.93180947,39.59,22.03134546,59.06356522,61.38144866,100.39,25.87,,82.79878413,154.0963777,19.25318687,39.27136727,371.1406757,,26.89162953,267.94,25.90736843,38.40349632,35.82205757,57.171634,33.02344531,72.43957382,34.33621582,57.64816653,40.53291268,37.56267658,78.34194784,32.76117761,74.85882016,37.18422406,,72.83,56.8463359,54.55094973,15.24671437,75.25658023
2013-01-14,86.36600103,30.09942977,28.85054538,12.32,62.58766934,10.97464846,38.16,2.64,71.92123175,9.570349251,43.43237998,139.4750234,47.14407392,29.9986278,77.59669475,39.995,21.83850064,59.67294389,61.47486259,99.35,26.64,,83.18453883,154.7800175,19.27843695,39.24394313,362.7447583,,26.94062734,272.73,25.91560345,38.11767869,35.82205757,57.143627,32.85471922,72.36601244,33.96017382,57.85193291,40.94896676,37.39797049,78.30591199,32.67013441,74.8876712,37.16662623,,72.96,57.48154192,54.18255371,15.59376717,75.03240772
2013-01-15,86.55282489,29.792661,29.28216105,12.17,62.93707087,11.04145067,38.15,2.68,72.97161072,9.544319289,43.68853425,140.3329629,47.21530198,29.79193078,77.34094931,39.66,21.96549601,60.10689536,61.73812005,98.22,26.34,,84.32202063,153.7198804,19.27843695,39.22566037,363.5873593,,26.76913501,271.9,26.09677386,37.18227553,35.75578179,56.72352191,32.65787211,72.93611317,33.87064001,57.47983779,41.67012715,37.33015034,76.64826268,32.75159412,75.10886247,36.97305005,,73.06,58.00627733,54.35258264,15.5441882,75.09779136
2013-01-16,86.82861249,29.50393745,30.07768797,12.45,62.61454638,10.89830308,37.88,2.72,72.69415213,9.50093602,43.35648241,139.7044723,45.95100387,29.66102266,76.97937816,39.37,22.09719492,59.65447787,61.44938607,97.39,26,,83.61974926,154.9880818,19.13956151,39.10682244,358.7022796,,26.76913501,268.93,25.83325327,38.013745,35.72264391,56.59282256,33.31402913,72.36601244,33.7363393,56.9216951,41.62389892,37.30108456,75.96358144,32.70846839,74.06060818,37.02584355,,72.64,56.93839475,53.97474057,15.32226328,75.49943378
2013-01-17,87.25563845,29.57611834,30.82243658,12.85,62.61454638,10.89830308,37.73,2.74,72.75360754,9.605055867,44.77007451,140.8118128,45.79964424,30.22599452,77.97590351,39.75,22.12541611,60.25462352,61.48335477,97.41,26.48,,83.6494227,154.6710315,19.21110341,39.39020521,356.7612879,,26.94062734,270.48,25.83325327,37.62399369,35.78891968,56.70485058,33.00469797,72.52233038,33.79901296,57.94052699,42.08618123,37.93084313,75.62124082,32.50242325,74.12792726,37.88813744,,73.56,57.46313015,53.98418662,15.82749661,76.11590819
2013-01-18,87.84279915,29.5400279,31.58411129,12.47,62.81164468,10.84104405,37.98,2.46,73.08061232,9.665792444,44.52340743,142.07877,45.82635476,30.41891174,78.21401134,39.96,21.93727482,59.4975167,61.69565917,97.42,26.64,,84.54951699,154.3638889,19.22793679,39.49990176,353.3457445,,27.16928377,272.12,26.10500888,37.52006,36.04573832,55.8086264,32.89221391,72.96369869,33.94226706,58.38349738,42.39128755,38.13430359,73.94557358,32.37783781,74.57992682,37.88813744,,73.08,57.76692434,53.94640241,15.94790269,76.58391057
2013-01-22,88.36768523,29.68438967,30.82243658,12.53,63.12521016,10.87921674,37.95,2.45,73.40761709,9.81329556,45.86110197,142.7571407,46.86806517,30.75651688,78.84014673,39.93,22.19126556,59.39595359,62.06082274,97.4,27.42,,84.33191178,155.6320903,19.37522893,40.40489836,352.5232054,,27.07128815,270.19,26.40146955,38.58538027,36.4682464,55.453871,33.66085498,72.87174696,34.26458877,58.94164007,42.17863769,38.58966748,75.03565818,32.49283975,76.44562712,37.96732769,,72.71,58.7335422,54.75876288,16.06594786,77.2952742
2013-01-23,88.51002722,29.60318617,31.9903378,12.66,63.83297223,10.79332818,38.25,2.73,74.07153587,9.726529021,46.11725624,142.8369491,47.30433706,30.52226025,77.99354113,40.06,21.94197835,59.70987593,61.78907311,92.96,27.09,,84.79679565,155.9194172,19.291062,40.06666731,371.8980135,,26.95695994,268.11,26.22853416,39.15701553,36.53452218,55.01509458,34.17640693,72.61428211,34.32726244,58.85304599,42.69639388,38.46371576,74.83746098,32.42096354,75.77243629,38.14330603,,72.62,59.68174828,54.60762604,15.92901546,76.80855172
2013-01-24,88.67016196,29.59416356,31.70259402,13.07,63.91360336,10.83150087,38.1,2.79,74.329176,9.622409175,47.17033492,144.1338343,47.73170543,30.77029668,77.80834615,40.55,21.81968651,57.34622536,61.97590098,94.55,27.82,,85.48917588,156.0779424,19.31210373,39.82899143,378.0821032,,27.28361198,273.62,26.32735438,38.11767869,36.60908243,55.36051431,34.30763833,73.22116354,34.55109696,59.25171935,42.27109415,39.82011884,74.43205762,32.46408927,76.95532874,38.20489845,,72.74,60.47345434,54.98546812,16.35397808,77.91303735
2013-01-25,89.48862839,29.58514095,31.82107675,13.19,64.69303754,10.86967356,38.32,2.85,74.56699765,9.622409175,47.2082837,144.5827562,47.61595983,31.20436043,77.92299066,41.15,21.92316422,57.64168168,62.28161932,94.68,28.59,,83.35268831,156.5931492,19.27422861,40.13979834,378.0018555,,27.31627719,283.99,26.49205475,38.89718132,36.83276317,55.54722768,34.40137505,73.46943321,33.48564463,59.69468974,41.63314457,39.79105306,75.15277471,32.44013053,77.8977959,38.53925731,,73.52,60.91533679,54.42815106,16.52396313,78.7648017
2013-01-28,89.54200663,29.77461578,31.22020004,13.6,64.59448839,10.87921674,38.24,2.82,75.25073491,9.414169481,46.83828308,144.7224207,47.17968795,31.12857152,77.61433237,40.69,22.13952671,58.31569141,62.15423668,94.5,28.58,,83.34279717,155.7906155,19.24056183,39.79242592,376.5273037,,27.52043471,276.04,26.34382442,39.05308184,36.85761659,55.14579394,34.96379535,72.53152555,33.83482649,59.17198468,41.70710974,39.71354431,77.10771982,32.25804413,76.36869102,38.7416324,,73.94,60.81407206,54.28646028,16.57826391,78.37167969
2013-01-29,90.57398604,30.07236194,31.57564823,13.8,64.23612785,10.89830308,38.52,2.74,73.89316963,9.284019672,47.16084772,146.1489945,47.50021423,30.75651688,78.38156869,40.18,21.80557591,58.34339044,62.39201761,95,28.77,,84.90559826,154.5422297,19.41310405,40.05752593,378.006871,,27.52043471,260.35,26.69793022,37.46809316,37.29669361,55.50054934,35.45122627,72.29245105,34.48842329,59.70354914,42.10467252,40.00420211,78.00861619,32.47846451,77.47464738,38.84721941,,74.12,60.71280733,54.42815106,16.67033914,79.91608757
2013-01-30,89.67545224,29.97311322,31.25405225,13.44,64.80950472,10.79332818,37.94,2.65,72.86260913,9.474906058,46.43982088,144.2535468,46.70780203,30.59115926,77.59669475,40.4,21.66446994,57.69707974,62.17122103,95.35,29.27,,84.94516284,152.0355504,19.40885239,40.41403974,378.0821032,,27.52043471,272.764,26.70616524,37.15629211,37.37125386,55.38852132,35.3106212,70.75685714,34.43470301,59.23400053,42.14165511,39.64572416,76.91853159,32.48325626,77.166903,38.86481724,,73.73,60.19727781,54.6713869,16.41937252,78.9613627
2013-01-31,89.45304289,30.56860553,31.05093899,13.95,64.40634911,10.87921674,37.83,2.6,72.8526999,9.440071845,45.75674282,143.5851521,47.2420125,30.85297549,77.10284148,40.71,21.69739467,56.60758455,61.56827653,93.99,31.36,,85.44961129,156.1472971,19.48963403,40.13065696,379.0149829,,27.50410211,265.5,26.71440025,37.10432526,37.52037436,54.90306655,35.46059994,70.02124329,34.27354215,58.75559251,41.94749654,39.71354431,76.99060329,32.37783781,76.95532874,38.39847463,,73.6,59.6725424,54.69033055,16.40279926,78.39975984
2013-02-01,90.35157669,30.55958292,31.46562855,13.97,66.11752071,11.11779605,38.34,2.6,72.9914292,9.622951465,45.9939227,144.2635229,47.2420125,31.20436043,78.24928657,41.81,21.90435009,57.013837,61.90796357,97.87,31.9,,86.92339206,155.3051322,19.65544898,40.98994666,389.0008082,,27.92874977,265,26.9120407,36.68859053,37.478952,55.92999009,36.42608813,70.48100195,34.3899361,59.49092336,43.01999149,40.17859679,77.74735624,32.80909509,78.07090212,39.3047631,,74.42,60.13283662,53.16536636,16.5614291,79.89736747
2013-02-04,89.64876312,30.22574632,31.55025908,13.93,65.23953738,11.07008019,38.1,2.52,71.57440851,9.509740272,46.06033307,142.7272126,47.05503884,30.49470065,76.84709604,41.36,21.8761289,56.87534184,61.23708166,95.22,32.12,,85.70678109,153.4721848,19.47687903,40.1580811,380.6851386,,27.67559443,259.98,26.7802804,36.35080605,37.28012467,55.46320666,35.79805212,70.30629366,34.08552115,57.86079232,42.56695483,39.51008385,77.24285428,32.34429558,77.41694531,38.75923024,,73.99,59.6725424,52.00033161,16.36728511,78.22191893
2013-02-05,90.28930207,30.53251509,31.48255466,14.41,65.72332411,11.3086595,38.51,2.6,72.60496901,9.570700145,47.0090526,144.5927322,47.62486334,31.0045533,77.15575433,41.05,22.04075253,57.49395352,61.24557384,95.32,32.31,,85.59797848,154.3143498,19.54490568,40.50545353,384.0555427,,27.91241717,266.89,26.86263059,36.61064026,37.15585759,56.63016523,36.32297774,70.55456333,34.06761439,58.72015488,42.78885034,39.62634697,77.9545624,33.01034848,79.4365178,39.31356202,,74.63,60.6115426,52.7959651,16.54959105,79.7850469
2013-02-06,91.35686697,30.76710297,31.43177634,13.54,64.88117683,11.39454806,38.4,2.6,72.23832729,9.631660019,47.10392455,145.291055,45.56815303,31.06656241,77.16457314,41.58,22.30415034,57.27236128,61.80605746,93.83,32.25,,86.12220923,153.7198804,19.604429,40.50545353,386.2774013,,27.86341936,262.22,26.99439089,37.83186105,37.32154703,56.53680854,36.32297774,69.83733983,34.50633006,59.01251534,42.96451761,40.07202227,78.00861619,33.32660382,80.4943891,39.36635552,,74.27,60.21568958,52.73913414,16.57089954,79.47616533
2013-02-07,90.93873739,31.02875868,30.82243658,13.7901,65.35600455,11.50906613,38.07,2.57,76.43984317,9.675202786,47.11341174,145.8995935,44.67780225,31.01144321,77.04110982,35.26,22.48288457,56.85687582,61.5428,92.67,32.24,,86.1815561,152.3228773,19.68521064,41.19105701,388.1732536,,28.26356811,260.23,26.96145081,39.26094921,37.25457252,58.01184417,36.21986735,69.78216879,34.9092322,58.98593711,42.89979809,39.85887321,76.77438817,33.29785333,80.87906957,39.05839342,,74.59,60.48266022,53.05170444,16.47145993,78.38103974
2013-02-08,91.33017785,31.04680391,30.67856469,13.76,65.67852905,12.79739443,39.12,2.59,78.18386863,9.640368572,48.0052081,146.0991143,44.82916188,31.05967251,77.91417185,35.42,22.89209188,57.85404091,61.67018264,93.66,32.73,,86.49807278,152.6597433,19.71922396,41.26418805,393.9009344,,28.32889852,261.95,26.85439557,38.32554605,37.31317522,57.69443144,36.36047243,70.85800405,35.07934643,59.3070461,43.35283475,40.1689082,78.17077753,33.75306935,81.21566499,40.21105157,,74.69,61.01660152,53.54423945,16.5614291,79.23280408
2013-02-11,91.29459235,30.91146474,30.34004259,14,65.46351272,12.95008519,38.64,2.67,77.67849762,9.753579766,47.7964898,145.2212228,44.74903031,30.72895727,77.97590351,35.31,22.9532378,57.94637101,61.76359658,92.3,33.03,,85.71667224,152.005827,19.77449561,41.36474323,392.4213672,,28.37789633,257.21,27.043801,37.57202684,37.44712424,57.86247347,36.97913476,70.23273228,34.9539991,59.3070461,43.23264135,40.21735117,76.92754055,33.7386941,80.27319783,40.54541043,,74.71,60.76804264,53.66737321,16.55195866,78.44656007
2013-02-12,92.04188779,30.94755519,29.97613134,14.041,65.73228313,12.89282615,38.89,2.77,77.88659157,9.849373853,47.57828431,145.4007915,44.07236372,30.74273708,78.33747465,36.74,22.981459,57.89097295,61.81454964,90.21,33.02,,84.84625138,150.9159664,19.82976726,41.6938329,391.5587042,,28.30439962,258.7,27.29908657,37.07834184,37.58944508,58.06785818,36.21049368,69.5063136,35.11515996,60.19901551,43.41755428,40.51769756,76.58330521,33.73390236,80.2539638,40.71258986,,75.74,60.76804264,53.70526052,16.69875045,78.79288184
2013-02-13,92.0730251,31.09191696,29.84918556,14.71,65.90250439,13.10277595,38.81,2.75,78.25323328,9.875499513,46.97110381,146.1190664,43.62718833,30.83230579,78.29338061,37.31,23.29189213,61.07636141,61.44938607,92.01,32.75,,85.78591026,150.9159664,19.81701226,41.94065015,392.6420484,,28.40239523,269.47,27.40614181,38.09169527,37.61456052,57.9745015,36.4354618,68.04428107,35.2852742,60.55580327,43.31585217,40.69209224,76.9456582,33.59494168,80.90792061,40.70379094,,75.89,57.99707145,54.2546265,16.82186615,78.93328256
2013-02-14,92.00141474,31.30845962,30.94938236,14.71,65.5172668,13.36044161,38.61,2.75,78.12441322,9.762288319,47.01853979,146.9869819,43.78860444,30.71517747,78.21401134,37.87,22.91090601,60.39311867,60.77001198,87.63,32.56,,85.54852275,150.9655055,19.98282721,41.94065015,395.1297276,,27.85525306,269.24,27.29085155,36.35080605,37.4806115,58.19855754,36.75416664,67.56613207,35.05248629,61.5815681,43.43658675,40.6048949,76.74636405,33.59014993,80.78289946,40.95016062,,75.51,58.26404209,54.27357015,16.9071001,75.18926346
2013-02-15,92.40422303,31.65131883,31.80415065,14.66,66.44004521,13.71353899,38.635,2.71,78.28296099,9.727454106,46.67700076,146.1589706,44.24595009,29.1098306,77.80834615,38.49,23.03790138,60.40235168,60.82096504,86.01,32.73,,84.31212949,153.9774838,19.95731722,41.91322601,397.6725771,,28.07574319,265.09,27.28261654,37.67596053,37.7819968,57.59173909,35.94803087,69.1293115,35.07039305,61.34073636,43.27870307,40.6048949,75.7408345,33.74348585,78.93643318,40.62900014,,75.62,57.72089492,53.98941533,17.03968624,71.93196685
2013-02-19,93.2545961,31.41673095,32.32039684,14.39,67.5509629,13.96166148,38.995,2.82,79.98734951,9.901625173,46.21212819,148.2639151,44.41633377,29.63346306,78.22283014,38.58,23.65876765,60.7901381,61.07573032,83.39,32.6,,83.88681021,153.5118161,20.41649708,42.72680881,404.6741905,,28.39422893,269.75,27.37320174,37.05235842,38.14198481,58.14254353,36.18237266,68.61438181,35.58968915,61.5726484,43.85451414,41.10870176,76.21279927,33.96869798,80.90792061,41.36370973,,76.28,57.78533611,54.85135161,17.14149345,72.353169
2013-02-20,92.33261267,31.14605263,32.67584504,14.12,67.19260235,13.58947775,38.77,2.7,78.77842277,9.901625173,45.76623001,145.0715821,44.67639306,29.1029407,77.26158003,37.4,23.16489676,59.14666231,61.02477726,84.46,31.73,,82.19542422,151.3618184,20.22092047,42.42514327,397.4569114,,28.49222454,266.41,27.55437215,34.63590026,38.15035662,57.79712379,35.21688448,67.99830521,35.39271477,60.60932144,43.28799034,40.40143444,76.68295228,33.29785333,77.29192416,40.29024183,,76.09,57.6104243,55.90272444,16.6608687,70.64964031
2013-02-21,91.94770696,30.91146474,32.81971693,14.34,66.16231578,13.62765044,38.34,2.6,78.3424164,9.631660019,45.31084464,142.7870689,44.46117158,28.68265676,75.55073121,37.07,23.34833452,59.21129338,60.65961369,87.28,31.41,,82.83834872,150.6484551,20.2294238,42.47999155,398.9966645,,28.74537988,265.94,27.32379163,34.73983395,37.97454853,57.45170406,34.945048,67.84198726,35.32108772,59.98494285,43.16725576,40.19797398,77.11777587,33.19722664,77.13805197,39.70071438,,75.69,57.7301008,56.28159753,16.44541623,70.30331854
2013-02-22,92.68171319,31.17312046,32.54889925,14.72,67.01342208,13.84714341,38.55,2.61,78.49105494,9.779705426,45.14007513,146.019306,44.90058211,28.79978507,75.92112116,36.27,23.89394427,60.01456526,61.24557384,87.44,31.88,,82.53172319,152.6002964,20.39949042,42.72680881,401.0931361,,28.84337549,265.42,27.65319237,35.25950237,38.66103728,58.41327792,36.04176759,68.52243008,35.65236281,60.59148205,43.6037577,40.92461848,78.64871727,33.92557225,78.61907179,40.05267107,,76.38,57.00283594,57.57923786,16.72242655,70.57475993
2013-02-25,91.0794313,30.92048735,31.62642655,15.06,66.21606986,13.6753663,38.11,2.53,77.64876991,9.492323165,44.30520194,142.1186741,43.83344225,28.44840013,74.28082281,36.31,23.30600273,58.53728365,59.93777872,86.29,31.2,,82.2349888,153.9972995,20.12313217,41.4652984,396.6092949,,28.29623332,259.87,27.27438152,33.83041421,38.24244658,57.89981615,34.73882723,67.73164519,35.13306672,59.09297344,42.8886375,39.76198728,81.12177645,33.14451741,75.56086203,39.39275228,,75.47,56.57936526,56.31001301,16.19681722,68.56234967
2013-02-26,91.58070385,30.73101253,31.38946108,15.07,66.14439776,13.53221871,38.59,2.46,76.44975241,9.535865932,44.17238121,143.2160386,43.77066932,28.22792331,74.3778297,36.36,23.51295815,58.96200211,60.19254401,85.36,31.05,,83.74833416,154.2053638,20.16139716,41.87666049,396.288304,,28.01041278,259.36,27.46378695,34.45401632,38.78661449,57.80645946,35.32936854,69.43275221,35.30318096,59.42300212,43.25084124,40.19797398,81.04930585,33.58535818,75.57047904,39.59512737,,74.53,56.91998298,56.87832264,16.59931085,68.85251114
2013-02-27,92.70856708,30.91146474,31.0847912,16.36,66.66402055,13.60856409,39.6,2.53,76.59839094,10.13675611,45.09263915,145.6900967,44.77503624,28.75155576,75.45372432,36.58,24.19497034,60.21769148,60.49826235,86.54,31.47,,84.94516284,156.2959145,20.33146377,42.327046,401.1282445,,27.82258785,263.25,27.56260717,34.84376763,39.06288435,58.34792824,35.40435791,71.17063993,35.24946067,60.75203654,43.67805591,40.68240365,82.46248253,33.86807128,76.97456277,40.22864941,,75.16,57.49995369,57.61712517,16.89289444,69.62003506
2013-02-28,93.09347278,30.48740203,31.24558919,16.04,66.61922548,13.6419652,39.31,2.49,75.64710433,10.11933901,44.77007451,145.8796414,44.79297137,28.57930825,76.14159137,36.96,24.24670919,60.08842934,60.41334058,86.74,31.44,,84.23300032,157.2272499,20.27619212,42.29947137,401.840443,,27.3979402,264.27,27.82612776,34.89573448,39.17171794,58.02117984,35.62932603,71.3545434,35.32108772,61.21586064,43.83593959,40.52738615,82.93354142,33.95432274,76.53218022,40.08681195,,75.8,57.24218893,57.86339268,16.93551141,69.51707453
2013-03-01,92.88759299,30.31597243,31.99880085,15.99,67.03134011,13.69445265,39.83,2.42,75.67683203,10.38930416,45.06417756,145.6701446,45.00819285,28.88935378,76.14159137,36.65,24.64650944,59.35902155,60.3029423,86.77,31.13,,84.60886387,157.1182638,20.28469545,42.60279222,404.3431686,,27.34894239,265.74,27.90847795,35.36343605,39.10474342,58.22656455,35.47934729,71.84188757,35.42852829,60.72527746,44.56034706,40.19797398,83.86660038,34.36162128,76.76298851,40.09567679,,76.68,56.9660124,57.67395613,16.96865795,69.03035205
2013-03-04,92.44897951,30.9565778,32.3627121,15.87,67.40761868,13.70876741,40.46,2.4,76.32093235,10.46768114,44.72263853,146.6777247,45.02612797,28.95825279,76.14159137,37.4,25.64836183,58.71271084,61.01628509,89.9,30.99,,85.26167952,157.4650377,20.38673542,42.7774315,412.0238782,,27.70825964,273.11,28.07317832,36.11695526,39.73262948,58.71201931,35.68556806,72.51313521,36.05526495,61.4299333,44.8111035,40.40143444,84.00248275,34.48620671,77.26307312,40.15773068,,77.23,56.91077709,57.29508304,17.14622867,68.07562718
2013-03-05,93.49628108,31.28139179,31.74490928,16.38,68.91273297,13.90440244,41.46,2.43,76.2515677,10.607018,45.3962294,148.7926453,45.74353292,29.39231653,76.63544464,37.49,26.2692281,58.68501181,61.58526088,91.01,31.8,,85.51884931,157.4947611,20.54404704,43.39326475,420.600353,,27.96141497,275.59,28.23787869,36.50670658,39.90006576,59.86030654,35.85429415,72.32003657,36.02840481,62.67869047,44.82967805,40.9052413,84.64565931,34.77850331,79.56153895,40.57437822,,78.47,57.32504189,57.54135055,17.32379939,68.18794776
2013-03-06,93.68425828,30.92048735,31.93955948,16.14,69.35172464,13.98074782,41.29,2.43,75.48855656,10.76377196,46.51571844,149.6505848,45.82424098,29.79193078,76.46788728,37.53,26.18926805,59.67294389,61.38994083,93.181,32.44,,85.91449516,158.1387696,20.51853705,43.50356324,416.9771686,,27.87158566,273.79,28.04847326,37.85784448,39.90006576,60.35509697,36.04176759,71.26259166,35.86724396,62.89276313,45.02471083,40.8955527,84.49165929,34.87913001,78.60945478,40.88464766,,78.82,57.90040966,57.15300563,17.34984309,68.8431511
2013-03-07,93.57684274,31.06484913,31.72798318,16.74,69.49506886,14.28612935,41.5,2.55,75.5281935,10.72893774,47.04700138,149.8301535,46.24571638,29.79882068,77.47323143,37.28,26.35389168,59.28515747,61.35597213,92.24,32.72,,85.69688994,157.0191856,20.29319878,43.46679707,417.5870512,,27.73275854,273.88,28.04023825,38.50743,39.67402678,60.27107595,36.5666932,71.3177627,35.41957491,63.09791609,44.65321982,40.74053521,84.2017769,34.74975282,79.63847505,40.52118917,,78.98,58.0671095,57.1056465,17.31669656,70.80876112
2013-03-08,94.62414431,31.2904144,31.60103739,16.93,70.19387192,14.1620681,41.5,2.56,76.14256611,10.7376463,47.92931054,150.8078055,44.96335504,29.64724286,78.57558248,37.24,27.04531093,60.57777887,61.1181912,91.06,33.29,,86.60687539,156.3949927,20.51003372,43.5862871,417.0473853,,27.76542375,274.19,27.90847795,38.76726421,39.75774492,60.40177531,37.10099249,70.93156543,35.91201086,64.3020748,45.02471083,41.09901316,84.24707102,35.09475864,79.90775138,40.82259377,,79.74,58.37272586,57.02987188,17.30485851,70.80876112
2013-03-11,94.71365726,31.51597967,31.88031812,17.47,70.14907686,14.14298176,41.48,2.59,76.82630336,10.89440026,47.34110443,150.4287159,45.77940317,29.49566504,78.33747465,35.6,26.86187317,60.40235168,61.38994083,91.67,33.53,,87.40805822,156.3652693,20.60357036,43.88960796,418.7024945,,27.97774758,271.24,28.27081877,39.31291605,39.66565496,61.14862879,36.9978821,70.71088128,36.13584538,64.40911113,45.08972176,41.11839035,82.83389435,35.09236277,80.46553806,41.16832258,,80.09,58.79873655,56.92568178,17.2764472,70.67772045
2013-03-12,94.10496917,31.56109272,31.4571655,17.61,69.89822447,14.18115445,41.4,2.61,76.65784636,10.92923447,48.6123886,149.6805129,45.51037631,29.36475693,78.40802512,34.77,26.82424491,59.92223516,61.16914426,91.75,32.96,,89.1192265,155.3645791,20.54404704,43.85284179,415.0863317,,27.89608456,274.13,28.17916565,40.27430263,39.59030864,60.95257975,36.66042992,69.91090122,35.92991762,64.15044,45.18259451,41.06994738,83.11471792,34.86682728,81.12019906,41.20378194,,79.5,59.40070818,56.48997773,17.23619783,70.45307931
2013-03-13,94.06916399,31.58816056,31.4571655,17.38,69.81759335,14.2947182,41.59,2.6,78.05504857,11.00761145,48.82110689,154.119851,45.41173313,29.62657316,78.48739439,34.66,27.96720327,60.21769148,60.99080856,91.51,32.88,,90.58311613,155.4438417,20.65033868,44.05505569,413.9327708,,28.06757689,275.1,28.32914347,41.3396229,39.71588585,60.96191542,36.45420914,69.99365777,35.938871,65.42595626,45.37762729,41.29310089,82.92448259,34.98199434,80.8121233,41.20378194,,79.96,60.04898532,56.54680869,17.25513871,70.46243936
2013-03-14,94.90163446,31.7054545,31.78722454,18.03,70.1132408,14.34338838,41.62,2.63,76.96503266,10.94665158,48.6029014,154.8081978,45.42966826,29.84704998,79.28108715,34.66,28.00953506,60.75518395,60.7275511,91.84,33.29,,90.08855882,156.3751771,20.73537198,44.3032273,412.041934,,27.96003828,265.74,28.51244969,42.22305921,39.91680939,61.03660077,36.57606687,70.26031779,35.81352367,66.4160423,45.77698013,41.50655207,83.50424738,35.1499463,82.01554424,41.22594405,,80.56,60.36386279,56.85937899,17.50847294,70.64964031
