Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AAL_1d,AAL_2d,AAL_3d,AAL_4d,AAL_5d,AAL_6d,AAL_7d
2014-05-15,129.09730011498002,36.242504300619004,46.59882705998101,21.2,72.787461562386,19.59897097670921,60.2,3.96,123.5017029231,12.565824129909,72.047275842022,185.44461837904998,56.822105935721,38.021304984135,106.86497738096001,53.51,45.389990020211,63.682343618289,67.294992671629,157.71,49.69,47.127084896035,203.49495103527,232.81403478587998,25.512991275556,53.979905862989,529.12,519.98,34.89104260484,295.19,34.306523466437,37.013045506825,45.821525574146996,82.956757732347,49.872889641857995,83.024904982013,43.852273268207995,99.273288562315,64.052817079416,51.021797207127,102.27649997829,45.87859487635,96.527078658328,46.33842557491901,0.0,73.71,98.953956312716,82.709631878591,22.725501748706,84.29339877936397,0.008771929824583895,0.009950248756241566,0.0013092432574094408,0.0034040324692483056,0.013877978528415944,0.024090075936133985,0.0303744435716237
2014-05-16,129.23465715156001,36.076254280892,46.811082108270995,21.5,73.817735501869,19.86250295697373,61.64,4.02,120.95671089635,12.583522473753,71.690558431858,184.586678889,56.427316703981,38.398098977371,108.25354607320999,53.33,45.48964394498101,63.729397219308005,67.785676033281,157.93,50.35,48.093243811899,205.42545531413003,237.69859173325,25.601979734836,54.148710294109996,528.3,520.63,35.448602336852005,297.7,34.175815350614,37.337721344605,46.420499764658004,82.862058237218,49.53323318572699,83.212193285604,43.741207991885005,99.860324547531,64.821450884369,51.42162398187701,103.8066135422,46.212521358044995,96.061654271025,47.086702632254,0.0,74.22,99.13313530537201,83.122172670933,22.989863549928998,84.16068312676488,0.0011680726800780117,-0.007397793640503208,-0.005321219987028206,0.005061648280320352,0.015184944841014531,0.021414665801412897,0.033095392602193394
2014-05-19,129.72914248325,36.602712676696,47.854669429028995,21.95,73.845580743476,20.282202036654255,62.2,4.09,122.08008628316001,12.388840691459,72.702864595836,188.04836497095002,57.400518065944006,38.356232978122,108.00689242393,53.34,46.155740603521004,63.889379462769995,67.500187531956,158.42,50.79,49.000847641953,206.47485764007,237.55988220532998,25.219329359931997,54.580099395864,538.83,528.86,35.030432537843,296.755,33.583271892215,37.381334516844,44.940681176335,83.44919510701399,49.73136611847,82.257022937289,43.361734964448004,100.61246440359001,65.874763876342,51.343609001438,103.93644135975,46.348027756414005,97.002199387033,47.433465171018,0.0,74.8,100.36852730737,83.40999182838101,23.499360839557,84.68206604768986,-0.008555872439730139,-0.006481721545249339,0.0038890329271282385,0.014000518537725676,0.020222971221141466,0.031890070002579596,0.03240860772619309
2014-05-20,128.41051493207,36.519587666831995,47.350563689341,21.05,72.768898067981,20.331004255221764,61.71,4.05,121.39413140094999,12.238404768777,72.510044374126,183.92826021058,56.88331307613001,37.895706986389,106.65486501306,52.24,45.584800610487,63.494129214216,67.063033264303,155.85,50.04,49.283863890035,204.03945224213,235.83592092979,25.125891477687997,54.46756310845,540.39,529.77,34.873618863214,301.19,33.487419273944,37.061504587091,44.88783051246701,82.473790307193,49.523798284167995,82.4349468257,43.333968645368,99.429219995888,66.225868207,50.34891800084001,104.06626917729,45.781804591801006,96.02286890541599,47.433465171018,0.0,73.57,99.963016955569,83.48674360369998,23.15809378707,85.06125362654441,0.0020920502092082968,0.012552301255223131,0.02275104602511715,0.029027196652715196,0.04079497907949535,0.04131799163179067,0.05020920502091956
2014-05-21,129.58720687879,36.538059891246,47.11177676001501,20.88,73.669227546628,20.370046030075766,62.47,4.1,121.86137603086,12.017175470715001,72.886043806461,185.81373188057998,57.418989672723,38.370188311205,108.26268139355,53.88,45.737051275296004,64.05877242643601,66.893524466641,156.6,52.71,49.488806690368996,206.21745706956003,240.15573194207002,25.170385707328,54.78641592279001,549.7,538.94,35.405042982789,305.01,33.156292047192004,37.139039115516,45.01995717213801,83.20297641968,50.486158243205004,82.76270135698499,43.333968645368,101.02522408069001,67.098884380526,50.856015373694,105.24399295073,46.047977874311,97.613068895368,46.840318723131,0.0,73.83,101.01922996491,84.16791560966,23.206159569110998,85.59211623694077,0.010438413361158819,0.02061586638831816,0.026878914405002622,0.038622129436319735,0.03914405010437226,0.0480167014613735,0.07567849686848188
2014-05-22,129.26475897314,36.62118490111,47.43015933244899,21.4,73.743481524248,20.038190943816744,63.15,4.01,121.78184503002,12.10566718994,72.789633695606,189.37517836836003,57.132679767648,38.753959970983,107.97035114256,53.48,46.199764455699,64.05877242643601,66.563428386985,160.48,52.72,50.250022805899,210.44578139939,241.69144457259,25.352812048852,54.720769755132,555.45,545.06,35.439890466039,304.91,33.748835505591,37.52671175764,45.354678043307,83.477604955552,50.514462947882,82.837616678421,43.768974310965994,101.41046644599001,67.706199979502,51.060804697346,106.51445087955999,46.18348427268,98.49543596296301,47.214457251798,0.0,74.27,101.22670037746,84.446140795193,23.40803585368,85.63951468429758,0.010072314049606144,0.0162706611570274,0.02789256198347565,0.028409090909089624,0.03719008264463433,0.06456611570249601,0.0702479338843031
2014-05-23,130.02942114938,36.575004340074,47.713166063502996,21.1,74.059060929135,20.18459759951925,64.3,4.02,122.51750678775,12.043722986482999,73.647683682216,189.39513044953,56.624710581223,39.200530629633,108.47279376146,53.65,46.772193132486,64.61400491845299,67.089797811302,162.3,54.13,51.19666335982601,211.68358126175,246.58590934339,25.401755701455997,54.748903826985,563.8,552.7,35.439890466039,312.24,33.670410636097,37.904692583712,45.284210491482,84.07421177486,50.571072357237995,82.790794602524,44.065148381161,101.74984662493999,67.981389860287,51.187579040559996,106.022959856,46.318990671049,98.272420110713,47.80760369968501,0.0,74.88,102.62241042552,84.839493643705,23.840627892044,85.48783965275577,0.006136537969811978,0.017642546663242498,0.018153924827389076,0.02684735361798699,0.05395039631807351,0.05957555612373872,0.09486064945025015
2014-05-27,130.3058050685,36.55653211566,47.74854190488401,21.53,74.346795092414,20.086993162384246,65.25,4.04,120.72805926895,12.185309737242001,74.621425801853,190.28299806133,56.652417991392,39.270307295047004,108.51847036318001,54.61,46.853287195031,64.538719156824,66.777544762978,168.2,53.69,51.206422540794,212.25792039789,250.55894653587998,25.535238390376,54.823928018595,574.87,565.95,35.518297303354004,310.82,33.905685244579,38.137296168986,46.420499764658004,86.545868597707,50.712595880625,83.343295098118,43.88929502698301,102.19929605112,68.70257713407,51.450879599542,107.46961268006001,46.217360872271996,98.25302742790899,48.382499487637,0.0,74.47,102.3017743334,85.549447565409,23.941566034329,85.6584740632403,0.011435832274461884,0.011944091486654335,0.020584498094031466,0.047522236340547384,0.0531130876747169,0.08818297331639123,0.07776365946634052
2014-05-28,130.2965922712,36.639657125524,47.819293587648,21.71,73.864144237881,19.842982069546725,64.84,4.0,120.3999938905,12.273801456467,73.946555025867,186.0830849763,56.2922216592,39.849453617984,108.07997498667999,54.35,47.42094563284501,64.406969073972,66.786466278644,167.65,53.18,51.665104046306,208.27715604053,250.96516729621,25.77995665339601,54.823928018595,570.45,561.68,35.518297303354004,310.16,34.140959853061,38.573427891376,46.631902420133,86.23336026378401,50.45785353852701,83.52121898653,44.055892941467,101.97915755667,68.968277708622,51.528894579981,107.26559753820999,46.125410101949996,98.902682301853,48.199992888288,0.0,74.05,101.73594593554,85.501477705835,23.903113408697,86.98563058923119,0.0005025125628083652,0.009045226130654834,0.0356783919598106,0.04120603015075456,0.07587939698492246,0.06557788944724671,0.10251256281407822
2014-05-29,131.18102081239,36.575004340074,47.78391774626601,21.97,74.643811002895,20.252920705513755,65.45,4.03,121.59295890304001,12.353444003768999,74.418964569057,189.19560963789,56.744776025286995,39.744788619863,109.82482117233,54.77,47.42094563284501,65.2445231721,67.33067873429499,167.52,55.12,52.23113654246801,211.36670449698002,254.46262896441002,25.695417617079997,54.937005903816996,570.56,560.08,35.988738327239,313.78,33.905685244579,38.592811523482,46.499775760461,86.44169915306603,51.11829664767,83.69914287494099,44.092914700242005,103.48343726878001,69.537636082661,51.743435776188,107.57162025099001,46.42062046982601,100.17290302553002,48.025388528921006,0.0,73.92,102.36778764648001,86.15386779605,23.88388709588,88.21799022050844,0.008538422903071104,0.03515821195380957,0.04068307383225183,0.07533902561527268,0.06504269211453192,0.10195881466601114,0.09467604218987308
2014-05-30,131.32842556925,36.953684940565,48.049236556627996,22.8,75.599830964758,20.282202036654255,64.54,4.0,123.44205467247,12.477332410684,74.766040968136,188.14812537676997,56.550824154107,39.73083328678,109.59643816374,54.34,46.967772930388,65.112773089248,67.883812705611,166.32,54.61,51.128349093048,209.47534630729,253.68981873744,25.9401358801,54.899313275409995,571.65,559.89,36.206535097556,312.55,34.289095717661,38.922333269288,46.993048623236,86.650038042348,51.014512730519,83.93325325443001,44.990692350519,103.29081608613001,69.442743020321,51.762939521298,107.56234683545,46.362546299096,99.736567662437,48.135664966415995,0.0,73.45,102.18860865382,86.288183402859,23.734883171554998,88.36966525205025,0.026394422310766878,0.03187250996015854,0.06623505976095237,0.05602589641435143,0.09262948207171925,0.08540836653387524,0.08715139442230184
2014-06-02,131.11653123126,36.759726584216,47.890045270410994,22.89,75.432759515112,20.12603493723825,64.64,3.97,123.74029592561001,12.477332410684,75.064912311786,189.92386060036998,56.772483435455996,39.695944954073,111.29560774767,54.36,47.735781405078,65.555076938821,68.597533958923,167.05,55.01,50.816055302062,211.28748530579,258.42575833348,25.900091073424,55.285662716585996,564.34,553.93,35.936467102363,308.84,34.018965611626,39.949665770918,47.107558394951,87.019366073349,51.193775860143994,82.772065772165,44.62973020247,104.51075024291,69.471210939023,51.626413305529006,107.98892395024001,46.861016264525006,99.39719571336201,48.126475263291,0.0,73.8,102.17917818053002,86.25940148711399,23.927146299717002,87.81984326271116,0.005337214944191346,0.03881610868509059,0.028869480834544978,0.0645317806889816,0.057496360989810986,0.05919456574476518,0.02595827268314508
2014-06-03,131.64166067758998,36.77819880863,48.084612398009995,23.0,75.98966434726499,20.252920705513755,64.09,3.94,124.49584043355,12.556974957986,75.681937021259,190.243093899,56.717068615119,39.926207949939,111.03068345770001,55.09,47.64991710356,65.89386286615401,68.68674911558699,168.22,53.89,51.147867454985,213.18874589438,255.09672966346,25.851147420820002,55.200854302669,554.51,544.94,35.92775523155,307.19,34.254240220108,40.162885724085996,47.512746817944,86.867846881143,51.505127611597004,83.08109147309,44.472387727679006,105.22620034989001,69.357339264215,51.645917050639,108.61024279134001,46.686793752335994,98.747540839418,48.218372294537,0.0,74.23,101.85854208840999,85.894830554347,23.513780574169,87.2131431365439,0.03330115830115544,0.023407335907345242,0.05888030888031563,0.05188223938225058,0.05357142857142077,0.020511583011575334,-0.029922779922790115
2014-06-04,131.06125444743,36.713546023181,48.270335565264,22.91,77.456180405268,20.233399818086763,64.17,4.04,125.71862957139999,12.362293175692,76.53998700787,193.28578627651,57.197330391373995,40.086694280391995,110.03493354023998,55.19,47.335081331327,66.674952643059,68.713513662586,169.59,53.37,51.87004684664001,208.94061676675,255.31470177876,25.891192227496,55.238546931076,553.76,544.66,35.919043360738,306.78,34.140959853061,41.500356339415,47.556789037834996,86.94360647724598,51.769304855254,83.352659513297,44.370577891049,105.58392540338001,69.898229719553,51.538646452535,110.49274614573,46.50773172592,98.941467667461,48.236751700786,0.0,74.64,102.44323143285999,86.11549190839001,23.657977920289998,87.6871276101121,-0.009574964969628574,0.0247547874824942,0.017982251284460182,0.01961700140120966,-0.0123773937412471,-0.0611863615133188,-0.05698271835591498
2014-06-05,132.39711005652,37.082990511464,48.907100710133,23.33,77.576843118901,20.213878930659753,65.47,4.08,126.68294295653999,12.636617505288001,76.279679708561,198.07428575588,57.215801998153,40.889125932654,112.23654574308,55.9,47.17766344521,67.258417295687,69.855467667885,169.5,53.56,53.002111838965995,205.96989709708,255.95871030122998,26.11811279866,55.700281629067,564.93,553.9,35.971314585613996,323.57,34.515656451755,41.102991881238,47.71534102944101,87.881131479016,51.84478406772801,84.026897406226,44.537175805534,106.20765113767,69.07266007719599,51.94822509984,109.18519455475,46.880374321435006,99.10630547129801,48.310269325782,0.0,74.96,101.15125659108,86.403311065838,23.768529218983,88.32226680469343,0.03466163640650506,0.02782362650318478,0.02947418061776181,-0.002829521339323364,-0.05211035133225157,-0.047866069323290725,-0.0318321150672059
2014-06-06,133.2539002058,36.990629389394,48.730221503225,23.39,77.530434382888,20.41884824864327,66.91,4.06,127.65719771678002,12.795902599893001,76.617115096554,201.09702605223,57.751478594746,41.175210260851,112.86688284678999,57.47,47.659457581506004,67.926578430148,69.391548853232,170.2,53.37,54.485507346150996,207.04925857706002,263.74625951145,26.113663375696,55.89816792820599,566.03,556.33,36.058433293741004,329.67,34.306523466437,42.527688841045,47.62725658965999,89.879290826222,52.283506990229995,84.673042053616,44.379833330743,108.27144952319999,68.79747019641,52.46507434524901,109.25938187906,47.228819345812,99.222661568123,48.420545763277,0.0,75.83,100.49866783888001,86.83503980201,24.028084442002,89.40295140442888,-0.006608933454872698,-0.0050136736554376,-0.03623518687330419,-0.08386508659983316,-0.07976298997266748,-0.06426618049225363,-0.04580674567000818
2014-06-09,133.88037042247,37.06451828705,47.615882499703,23.4,78.20800192867401,20.779984666042786,66.93,4.07,126.96130145946002,12.733958396435002,76.327884763988,200.53836777964,58.250211977781,41.363607257469,112.31876362616998,58.13,47.23013607391599,67.973632031166,68.856257913248,167.81,53.15,54.992984756504,206.28677386185,264.78658097082996,25.997978378632002,55.747397414576,570.73,562.12,36.25009445162,327.5,34.332665089601996,42.246626175505,47.116366838929004,90.50430749406799,52.075469885186,83.961346499969,44.527920365840004,108.02379371694,68.645641296666,52.855149247444,107.94255687254,47.620819998236996,100.20199204974001,50.82824798191,0.0,76.51,99.69376943444,86.930979521159,24.547194888038,89.72526084645523,0.0016058729066118788,-0.02982335398028833,-0.0777701307639562,-0.0736407432897642,-0.05804083505391752,-0.039458591420053625,-0.021335168616674262
2014-06-10,133.55792251683002,37.433962775334,47.730853984194,23.14,77.632533602116,20.9361517654588,66.96,4.2,126.22563970173,12.645466677211001,77.388395983395,199.69040433016002,58.453399652350996,41.091478262354,112.65677047889,58.11,47.101339621639006,67.964221310963,68.383417582929,166.9,52.47,55.3638336333,205.36585076424998,263.47874827904,25.846697997856,55.76624372878001,568.3,560.55,36.894772891759,332.41,33.892502716659,42.314468887876004,47.08994150699501,90.22967895819599,52.018732492902004,83.642956383864,44.259512614726,107.91372446971,68.332494190945,52.74787864934,108.59169596026,47.358953981953,101.02834009711,51.269353731889,0.0,75.96,100.09148394015999,86.729506110946,24.470289636773,90.10444842530977,-0.03137883646358234,-0.07924874026569227,-0.0751259734310603,-0.05955107650021813,-0.04099862574437429,-0.02290426019239718,-0.013742556115424102
2014-06-11,133.04200586780001,36.944448828358,47.960796953174,22.92,76.982811297938,20.9654330965993,67.46,4.29,125.40050556806001,12.592371645676,78.072907770466,198.78258463720002,57.631413150682,41.105433595437,111.44177287317,58.3,46.194994216725995,67.639551463936,68.16037969127,167.46,51.6,54.983225575536004,208.61383760309,264.57851667895,25.486294737772003,55.67201215776201,567.5,558.84,37.103857791264,335.2,33.540372818304,40.9866900886,46.27075621703,90.04027996794001,51.801239155811004,83.127913548988,44.12068101932201,107.1157224273,68.247090434839,52.46507434524901,107.88691637931,47.552928808829996,105.30590645996,51.122318481896,0.0,75.53,101.96642375285,86.671942279456,24.412610698325,90.44571724627883,-0.049420666824311184,-0.045164341451881945,-0.0290848900449165,-0.009931425868985023,0.008749113265546086,0.01820761409318015,0.05344052967605263
2014-06-12,131.80749102906,36.768962696423,47.456691213486,23.03,76.500160443405,20.80926599718329,66.56,4.29,123.55140979862,12.539276614140999,77.966856648525,197.46574728036998,57.33586744221699,40.749572601825,109.20361938895999,58.51,44.348911734087,66.912142879757,68.61537699025601,165.97,50.81,54.846597041978995,206.24716426625,260.77391248465,25.593080888908,55.323355344993,559.5,551.35,36.380772513809994,325.91,33.690028025104,38.9611005335,46.323606880899,89.737241583529,51.460814802104,82.631599544471,44.287278933807,106.23516844948,67.810582348075,52.016488207725,107.75708856177,47.043744888278,104.73232369767,50.947714122529,0.0,75.6,101.41719895924,85.894830554347,24.090569958653997,91.29888929870155,0.0044776119402993265,0.021393034825885667,0.04154228855723255,0.061194029850748045,0.07114427860698301,0.10820895522389051,0.10348258706468855
2014-06-13,132.07466215088002,36.750490472009,47.898889230756,22.95,76.78789460668399,20.8971099906048,66.82,4.28,124.06836130406,12.565824129909,78.034343726124,196.49807134391997,57.225037801542996,40.81934926724001,110.65613532361,58.84,45.384053591276995,67.07273958016,68.454789708261,163.73,50.78,54.817277763446,206.96013698696999,267.33289159046,25.655372810404,55.606050058049,560.35,551.76,36.530596431624,326.27,33.80447024207,39.135553222456004,46.490967316483,89.82247112914499,51.725589299432,83.13727796416799,44.370577891049,106.44613450666999,68.114240147563,52.036024916911,107.5994404976,46.951606845511996,106.32668934200001,51.113128778771,0.0,75.66,101.20887231338001,86.27858943094402,23.999244972777,92.57864737733564,0.016840019811802137,0.03689945517584731,0.05646359583952542,0.06636948984647553,0.10326894502229723,0.09856364536900553,0.06931649331353824
2014-06-16,132.03781096166,36.852087706286994,47.75738586523,23.27,76.871430331507,20.9166308780318,67.62,4.44,124.33677843187999,12.769355084125,77.67762631596,200.43860737381002,57.391282262554,40.693751269494,110.09888078264,60.25,44.558802248909,66.543715155302,68.303123941932,162.82,50.95,55.833679419249,208.32666803502,271.12758796134,25.966832417884003,55.417586916012,552.3,544.28,36.847870610524,327.62,34.165403387884,39.794596714068,46.764029079805,89.36791355252899,51.99036379675999,82.65785675474,44.518664926147004,106.16178895133001,67.867518185479,51.801584406679,107.71999489961,46.786728242666996,105.34479342689,51.002852341277,0.0,75.27,100.4702596599,86.11549190839001,23.85985420486,93.09055060878927,0.019727228446179558,0.0389673648319397,0.048709206039943595,0.08499756453969176,0.08037018996589934,0.05160740379931989,0.06941061860691092
2014-06-17,132.37868446191,36.815143257459,48.022704675592,23.43,76.583696168228,21.287527739144817,67.54,4.47,125.27171621066002,12.884394319117,77.67762631596,203.10221020921003,58.148618140496,41.077522929272,111.08549537977,60.59,45.28864881181301,67.393932980966,68.570769411924,160.15,51.055,55.95095653338,212.96099071971,269.97828044431,25.944585303064,55.794513200086,550.615,543.01,36.733299379254,325.62,34.042157923459,40.579633814370005,46.517392648417996,89.64254208840099,52.217313365898,82.93986923087401,44.638985642163,107.24413654906999,68.076282922627,52.036024916911,107.72926831515,46.917661250808,104.42122796219,51.186646403767995,0.0,75.43,100.43238208792,86.32655929051901,23.931952877921,92.900956819362,0.018867924528285382,0.02842130403630159,0.0640076427035969,0.05946978743729846,0.031263434439931646,0.04872223549079587,0.0640076427035969
2014-06-18,132.96830348937002,37.28618498002,48.261491604918,23.37,76.750767617874,21.29728818285832,73.08,4.4,129.02141347238998,13.300305399474,78.072907770466,202.38393528731004,58.213268764223,41.356629590928,119.41690753325001,61.07,45.39359406922401,67.14831449799699,69.02576671090999,160.43,51.83,56.03891436897899,214.88205610608998,270.23588385330004,26.393977022427002,55.747397414576,560.66,553.37,37.323781878873,334.38,34.89607292697,41.345287282564996,47.67129880955,90.494837544555,52.567193951653,82.789462576936,45.0184586696,108.41820851950001,68.417897947051,52.211855299585,108.95335916628001,47.038895517606,106.53084591841,50.662833325668004,0.0,75.93,100.6123005548,87.209204706692,23.903113408697,94.41770713478014,0.009376465072682728,0.044303797468362036,0.03984997655884682,0.01216596343180116,0.029301453352094105,0.044303797468362036,0.03141115799344461
2014-06-19,133.11570824624,37.868060049067005,47.925421111793,23.38,77.094192264368,21.502257500841843,72.95,4.36,128.14615257309998,13.459590494078,78.487471247143,201.24666666096002,58.019316893043005,40.903081265736,118.48510485818998,61.33,45.260027377973,67.37503925150699,69.141746414573,159.69,52.16,55.970502719069,213.14913629878998,268.72989469305,26.518560865419,55.427010073113,564.99,554.9,37.958330236672,327.0,35.28341581516,41.73295992469,48.358357439843,90.03081001842699,52.671212504174,83.428690856172,44.833349875728,108.05131102874,68.256579741073,52.290002136329,109.28720212568001,47.237719715155,107.15303738937,50.479039263177,0.0,75.1,101.97589314585,86.95976143690399,23.931952877921,94.8158540925774,0.034602879702732396,0.030190431955405026,0.0027635856943797146,0.019739897816992025,0.034602879702732396,0.02183000464467459,-0.0023223409196446287
2014-06-20,133.73296566561,37.729518365961,47.138308641051,23.39,77.159164494786,21.48273661341484,72.61,4.1,129.10098264504998,13.50383635369,78.979162812504,202.89271335699,58.27791938795,41.007746263857996,119.44431349428001,61.22,45.326810723598,67.563976546099,68.642141537255,165.46,52.39,56.312560968618,214.77312971821,272.8614570603,26.434021829103,55.427010073113,566.52,556.36,38.002396094852,324.2,35.001711896476,43.177040516603,47.988402792763004,90.47589764553001,52.557737719605,83.757705411661,44.574197564308,109.28041762279,68.56972684679499,52.827261638943995,112.18050777381,47.271665309858,108.44602903996001,50.258486388188,0.0,74.59,102.79026094328,87.007731296478,23.826208157432,95.45099328715875,-0.0042648709315357535,-0.030774410774403523,-0.014365881032547365,0.0,-0.012345679012345076,-0.03569023569022597,-0.015488215488202577
2014-06-23,132.74719635408002,37.618685019476,47.536286856594,23.26,76.732204123469,21.565700384979586,72.89,4.01,129.96629739775,13.521534697535,79.114136967701,202.89271335699,58.139382337107,40.547220272125,118.87792363297,62.12,44.754382046810996,67.252230010022,68.499397286593,161.66,52.51,56.253922411552,219.18959962711003,277.10200548521,26.358381638715,55.785090042984,574.29,564.95,37.6234297145,327.24,34.878466432052,42.992896011594,47.961977460828,90.447487796991,52.690124968269,83.74830499579001,44.833349875728,109.50055611724001,68.778491583942,52.475600873596,110.47419931466001,47.087389224326,108.00855066194,50.10226143507,0.0,74.41,102.88495487320999,87.18042279094698,23.768529218983,96.31364502905285,-0.02662308385932725,-0.010144274120831074,0.004283137962126182,-0.008115419296664893,-0.03155996393146182,-0.011271415689799506,-0.05432822362487779
2014-06-24,131.82591662367,37.360073877677,47.394783491068,23.35,76.51872393781,21.37537173256632,72.38,3.94,130.95096590945,13.450741322156,78.082548781551,201.07707397106003,57.696063774409,40.22624761122,118.04660948168998,61.61,44.644666550427,66.647630667328,68.642141537255,158.785,52.74,55.393890241258,222.02168571220002,277.43887148157995,26.451819520959,55.521241644132004,572.54,564.62,37.323781878873,324.16,35.019318391394,41.848292535721995,48.138146340390996,89.42473324960598,52.255138294088,83.898711649728,44.888882513889996,108.69338163757,68.84491672758,51.996951498539,110.15890318633998,46.636397751836995,104.40178447872,49.504930731974,0.0,74.45,102.1842197917,86.230619571369,23.682010811311002,93.70673042442787,0.016929525926947967,0.03175154589035565,0.0190138724843025,-0.005071909956226134,0.01577155561731969,-0.028462910210977903,-0.03610551425461934
2014-06-25,132.3418332727,37.590976682854,48.641781899771004,24.1,77.094192264368,21.512017944555332,72.44,3.96,129.15071337796002,13.556931385225,79.499777411121,203.49127579191003,57.816129218472994,40.449532940545,118.33893973269,61.17,45.460377414849006,67.280570604211,68.811650334916,159.13,54.05,55.403663334102,220.65515466415002,278.16214259143,26.63869528544701,55.323355344993,585.93,578.65,37.041760386518,327.44,35.28341581516,42.556764289204004,48.552143207362,89.623602189375,51.905257708333,83.926912897341,45.111013066535996,109.37214199548,69.025213546026,52.036024916911,110.74312836528,46.61700026915,106.52112417668002,49.39465429448,0.0,73.7,102.97017941015,86.950167464989,23.792562110004,94.20915396641014,0.014575267592803118,0.0020496470052382594,-0.021635162833058105,-0.00113869278067501,-0.04463675700294956,-0.05215212935549786,-0.08676838988841447
2014-06-26,132.41553565113,37.517087785198,49.977219911927996,24.52,75.674084942378,21.27776729543132,72.85,4.03,129.82705134559998,13.671970620217,79.104495956615,200.06949387228002,57.843836628641995,40.344867942424,117.69033198828001,61.03,45.097839252883,67.138867633267,68.731356693919,160.14,55.13,55.042058898864,221.90285692541,276.38864219877,26.692088361015,55.17258483136301,584.77,576.0,36.927189155248,325.69,35.626742466056,43.177040516603,48.446441879624004,89.30162390593901,51.905257708333,83.315885865719,45.157290265003994,109.28959006006001,69.00623493355799,51.596448960226,110.4834727302,46.345435511522,106.05448057346001,49.210860231988,0.0,74.05,102.38307704456,86.31696531860399,23.523393730577002,94.5030243400224,-0.012345679012345076,-0.03569023569022597,-0.015488215488202577,-0.05836139169471383,-0.06576879910213013,-0.09988776655443919,-0.09629629629629646
2014-06-27,132.37868446191,37.443198887541,50.2248508016,24.6,75.507013492732,21.39489261999333,72.0,4.11,132.76116458753,13.742763995597,78.834547646221,201.96494158286,57.92695885914699,40.213687811445,118.19277460719,61.01,45.498539326635,67.875723082176,69.39777708115,157.6,56.32,54.318850028388994,221.0908602157,279.31145010846,26.732133167691003,55.304509030789006,585.69,577.24,36.85668378216,324.57,35.749987930481,42.643990633682,48.737120530902004,89.898230725247,51.640483211005,83.682502084692,45.37942081765,109.89497091980999,69.148574527068,51.694132506155995,109.97343487556002,46.684891458556,106.45307198454,49.16491171636599,0.0,75.31,101.84332164394002,86.719912139031,23.734883171554998,94.56938216632194,-0.023636363636354386,-0.0031818181818057184,-0.04659090909089833,-0.05409090909090732,-0.08863636363637023,-0.08500000000000073,-0.04579545454544124
2014-06-30,131.96410858323,37.775698926996,49.915312189511006,25.14,75.033644385402,21.765789481106356,72.36,4.19,134.19340969545001,13.760462339442,78.169317881321,204.90787355456,57.492876099839,40.171725702425,118.20196462154,61.06,45.341121440517995,67.54508281664,69.92010657384499,156.25,56.04,55.393890241258,220.87300743992995,278.65753376257004,27.079188158883,55.332778502095,584.67,575.28,36.962441841793,324.78,35.98767561187,41.636041764159,49.12469206593899,89.84141102817,51.612114514862,84.58494200832,45.768149284780996,110.06924722792,68.94929909615401,51.068957812204,109.7694197337,46.71883705326,106.42390675934,49.688724794464996,0.0,75.82,101.9001380019,86.432092981583,23.831014735636,95.38463546085924,0.020949720670394155,-0.023510242085659314,-0.031191806331478507,-0.06657355679703608,-0.0628491620111828,-0.022695530726252612,-0.003258845437627654
2014-07-01,133.18019782737,38.034310068795,50.313290405054,25.41,75.414196020707,22.009800573943863,73.01,4.22,133.80550997872,13.778160683287,79.114136967701,204.78816106757,57.87154403880999,40.738214174203,118.79012554020001,61.63,46.547991900744,68.130788429875,70.091214511107,162.79,57.36,55.76526776934,221.81373533532002,282.26398148842014,26.72768374472701,55.709704786169006,591.49,582.67,36.865496953796,332.39,35.890839889823,42.508305208939,48.631419203164995,90.295968604786,52.368613078657,84.331130779799,45.50899697335999,111.47263013008002,69.252956895642,51.567143896447,111.56846234823999,47.208623491124,106.28780237507,50.10226143507,0.0,77.19,102.62928126239001,87.11326498754299,23.917533143309,95.28035887667423,-0.043547651618788215,-0.05107159142727868,-0.0857273141815046,-0.08207934336526529,-0.0427496580027346,-0.023711810305531548,-0.02234382124943598
2014-07-02,133.79745524674,38.597712913427,51.392253567194004,25.51,75.237842823858,21.93171702423586,72.76,4.34,133.52701787441,13.663121448295,79.943263921055,205.27698705608998,57.751478594746,40.598340477468,118.2111546359,61.84,45.70365960248299,67.951298000013,70.154254277467,164.22,56.79,56.068233647511995,219.53618358858003,278.36029905989,26.113663375696,55.596626900947,590.78,582.335,36.90074964034,332.85,35.080941123606,40.657168342795,47.71534102944101,90.16338931160601,52.245682062040004,84.35933202741299,44.888882513889996,111.08738776478,69.31938203928,51.342471740808,112.23614826703998,47.135882931044996,104.63510628033,50.0011747007,0.0,76.58,104.46634350310998,86.576002560307,23.595492403638,94.65469937156422,-0.00786650774732758,-0.044100119189529025,-0.0402860548271868,0.0008343265792636896,0.020738974970189235,0.022169249106073666,0.024553039332531463
